Country,Continent,Code,Year,Annual CO2 Emission,Population,GDP,Biofuel Consumption,Biofuel Cons Change(%),Biofuel Share Energy,Hydro Consumption,Hydro Cons Change(%),Hydro Share Energy,Solar Consumption,Solar Cons Change(%),Solar Share Energy,Wind Consumption,Wind Cons Change(%),Wind Share Energy,Renewables Consumption,Renewables Cons Change(%),Renewables Share Energy,Other Renewables Consumption,Other Renewables Cons Change(%),Other Renewables Share Energy,Coal Consumption,Coal Cons Change(%),Coal Share Energy,Fossil Consumption,Fossil Cons Change(%),Fossil Share Energy,Gas Consumption,Gas Cons Change(%),Gas Share Energy,Oil Consumption,Oil Cons Change(%),Oil Share Energy,Renewable Energy Consumption,Renewable Energy Change Pct,Renewable Energy Share,Convention Energy Consumption,Convention Energy Change Pct,Convention Energy Share,Total Consumption,Renewable Change,Fossil Change,CO2 Per_Capita,GDP Per_Capita,CO2 Change (%),GDP Change (%),Growth Category
Norway,Europe,NOR,2011,44747000.0,4953565.0,399420063744.0,1.344,-0.88,0.267,331.808,3.032,65.781,0.023,4.938,0.005,3.539,45.961,0.702,337.798,3.287,66.968,1.082,-2.865,0.215,9.833,10.972,1.949,166.619,-2.096,33.032,40.621,-2.229,8.053,116.164,-3.017,23.029,675.5939999999999,53.473,133.93800000000002,333.237,3.629999999999999,66.06299999999999,1008.8309999999999,1.0640000000000072,-1.064,9.033292184517615,80632.85002700075,-1.9157843975362243,4.080441250078759,"Decoupled (GDP↑, CO₂↓)"
Norway,Europe,NOR,2012,44228000.0,5019058.0,410276134912.0,1.548,15.125,0.275,388.598,17.829,69.161,0.024,4.706,0.004,4.245,20.655,0.755,395.455,17.769,70.381,1.041,-3.835,0.185,9.528,-3.107,1.696,166.42,-0.12,29.619,40.802,0.445,7.262,116.09,-0.064,20.661,790.9110000000001,72.24900000000001,140.76100000000002,332.84,-2.8460000000000005,59.238,1123.751,3.4129999999999967,-3.4129999999999967,8.812012134547958,81743.65287510127,-1.1598542919078358,2.717958398544029,"Decoupled (GDP↑, CO₂↓)"
Norway,Europe,NOR,2013,44516000.0,5080667.0,414445305856.0,1.499,-3.161,0.286,349.23,-9.586,66.637,0.027,10.112,0.005,5.127,21.512,0.978,357.146,-9.115,68.148,1.264,21.472,0.241,9.028,-5.248,1.723,166.928,0.306,31.852,40.336,-1.142,7.697,117.565,1.271,22.433,714.293,31.234,136.295,333.85699999999997,-4.813,63.705000000000005,1048.15,-2.233000000000004,2.2330000000000005,8.761841703067727,81573.01115306317,0.6511712037623241,1.0161865605208265,"Coupled (GDP↑, CO₂↑)"
Norway,Europe,NOR,2014,44958000.0,5137926.0,422933725184.0,1.494,-0.31,0.275,366.991,5.719,67.6,0.031,18.367,0.006,6.006,17.863,1.106,375.33,5.699,69.136,0.808,-36.086,0.149,9.889,9.538,1.822,167.555,0.375,30.864,43.396,7.586,7.994,114.271,-2.802,21.049,750.6600000000001,11.252000000000002,138.272,335.11100000000005,14.697000000000005,61.729,1085.7710000000002,0.9879999999999995,-0.9879999999999995,8.750223339145016,82316.04059381159,0.9929014286997884,2.048139816777006,"Coupled (GDP↑, CO₂↑)"
Norway,Europe,NOR,2015,45494000.0,5190357.0,430789001216.0,1.652,10.585,0.3,369.75,1.355,67.203,0.036,15.517,0.007,6.773,13.442,1.231,379.019,1.645,68.888,0.808,-0.04,0.147,8.863,-10.377,1.611,171.178,2.162,31.112,46.022,6.051,8.365,116.294,1.771,21.137,758.038,42.504000000000005,137.776,342.35699999999997,-0.3929999999999998,62.225,1100.395,-0.24799999999999045,0.24799999999999756,8.765100358221988,82997.95201293475,1.1922238533742524,1.8573302539499625,"Coupled (GDP↑, CO₂↑)"
Norway,Europe,NOR,2016,44678000.0,5236591.0,435806535680.0,3.638,120.149,0.651,382.3,4.009,68.448,0.064,77.612,0.011,5.665,-15.865,1.014,392.409,4.996,70.258,0.744,-7.905,0.133,9.1,2.68,1.629,166.115,-2.958,29.742,44.356,-3.62,7.942,112.659,-3.126,20.171,784.82,182.996,140.515,332.23,-7.024,59.484,1117.0500000000002,1.3699999999999903,-1.3699999999999974,8.53188648874812,83223.3290092734,-1.7936431177737688,1.1647313301492934,"Decoupled (GDP↑, CO₂↓)"
Norway,Europe,NOR,2017,44165000.0,5277396.0,446543691776.0,5.805,59.577,1.035,378.877,-0.309,67.526,0.106,67.903,0.019,7.595,34.877,1.354,393.21,1.684,70.081,0.827,11.159,0.147,9.513,4.54,1.696,167.871,1.057,29.919,46.363,4.524,8.263,111.996,-0.589,19.961,786.4200000000001,174.891,140.16199999999998,335.743,9.531999999999998,59.839,1122.163,-0.1769999999999925,0.1769999999999996,8.368710629257308,84614.39918020176,-1.1482161242669764,2.463743706653343,"Decoupled (GDP↑, CO₂↓)"
Norway,Europe,NOR,2018,44405000.0,5312321.0,450245230592.0,4.291,-26.069,0.777,367.68,-2.385,66.544,0.161,52.339,0.029,10.257,35.844,1.856,383.041,-2.59,69.324,0.652,-21.171,0.118,9.291,-2.342,1.681,169.498,0.969,30.676,44.764,-3.447,8.102,115.443,3.078,20.893,766.0820000000001,35.967999999999996,138.64799999999997,338.996,-1.7420000000000004,61.352,1105.078,-0.757000000000005,0.7569999999999979,8.358869880039252,84754.89914709597,0.5434167327069028,0.8289309387124355,"Coupled (GDP↑, CO₂↑)"
Norway,Europe,NOR,2019,42793000.0,5348285.0,455304839168.0,5.445,26.877,1.054,330.26,-9.845,63.908,0.277,72.515,0.054,14.564,42.507,2.818,351.353,-7.318,67.99,0.808,23.92,0.156,9.075,-2.325,1.756,165.417,-2.408,32.01,46.099,2.982,8.921,110.243,-4.504,21.333,702.707,148.656,135.98000000000002,330.83399999999995,-6.255,64.02,1033.541,-1.3340000000000032,1.3339999999999996,8.001256477543736,85130.99791204097,-3.630221821866908,1.123745068736759,"Decoupled (GDP↑, CO₂↓)"
Norway,Europe,NOR,2020,41231000.0,5379836.0,449485275136.0,4.466,-17.979,0.801,370.107,12.478,66.405,0.351,27.291,0.063,26.029,79.385,4.67,401.718,13.949,72.077,0.766,-5.215,0.137,8.977,-1.079,1.611,155.628,-5.917,27.923,44.535,-3.393,7.991,102.117,-7.371,18.322,803.437,109.909,144.15300000000002,311.257,-17.759999999999998,55.846999999999994,1114.694,4.087000000000003,-4.087,7.66398827027441,83549.99578723218,-3.65012969410885,-1.2781687193648916,Both Decrease
Norway,Europe,NOR,2021,41028000.0,5403021.0,467007995904.0,4.266,-4.474,0.75,374.953,1.682,65.957,0.45,28.565,0.079,30.791,18.727,5.416,411.175,2.601,72.329,0.715,-6.547,0.126,9.79,9.063,1.722,157.304,1.077,27.671,42.555,-4.447,7.486,104.959,2.784,18.463,822.35,40.554,144.65699999999998,314.608,8.477,55.342,1136.958,0.25199999999999534,-0.2519999999999989,7.593529619818246,86434.60684383792,-0.4923479905896033,3.8983970637743726,"Decoupled (GDP↑, CO₂↓)"
Norway,Europe,NOR,2022,40808000.0,5434324.0,482328444928.0,3.992,-6.427,0.749,332.697,-10.945,62.453,0.781,74.37,0.147,38.611,25.857,7.248,376.841,-7.997,70.74,0.76,6.25,0.143,9.366,-4.337,1.758,155.872,-0.91,29.26,39.267,-7.726,7.371,107.24,2.173,20.131,753.682,81.108,141.48,311.745,-10.8,58.52,1065.4270000000001,-1.5889999999999986,1.5890000000000022,7.509305665249256,88755.92344659612,-0.5362191673978778,3.280553900226857,"Decoupled (GDP↑, CO₂↓)"
Norway,Europe,NOR,2023,38901000.0,5474363.0,61972258816.0,6.554,64.176,1.185,353.476,6.633,63.91,1.339,71.996,0.242,36.276,-5.704,6.559,398.724,7.144,72.091,1.079,42.011,0.195,9.616,2.676,1.739,154.36,-0.97,27.909,37.932,-3.399,6.858,106.811,-0.4,19.312,797.4479999999999,186.256,144.182,308.71900000000005,-2.093,55.818,1106.167,1.350999999999999,-1.3510000000000026,7.106032245212822,11320.451131209238,-4.673103313075866,-87.15144017159282,Both Decrease
United Kingdom,Europe,GBR,1970,652577400.0,55650160.0,954756366336.0,0.0,-20.071,0.0,13.413,39.312,0.526,0.0,-100.0,0.0,0.0,-14.217,0.0,13.413,39.312,0.526,0.0,-10.539,0.0,1116.759,-5.683,43.777,2463.821,2.384,96.581,118.277,90.556,4.636,1228.784,5.899,48.168,26.826,78.624,1.052,4927.641,93.156,193.162,4954.467,,,11.72642450623682,17156.39930479984,,,"Reversed (GDP↓, CO₂↑)"
United Kingdom,Europe,GBR,1971,660388200.0,55875904.0,975018065920.0,0.0,-20.071,0.0,9.974,-25.639,0.398,0.0,-100.0,0.0,0.0,-14.217,0.0,9.974,-25.639,0.398,0.0,-10.539,0.0,989.713,-11.376,39.528,2415.708,-1.953,96.48,190.709,61.239,7.617,1235.286,0.529,49.335,19.948,-51.278,0.796,4831.416,48.439,192.96,4851.3640000000005,-0.128,-0.10099999999999909,11.81883697129983,17449.70543868069,1.196915492323214,2.1221853342289654,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1972,648026300.0,56057324.0,1009534173184.0,0.0,-20.071,0.0,9.974,0.0,0.393,0.0,-100.0,0.0,0.0,-14.217,0.0,9.974,0.0,0.393,0.0,-10.539,0.0,866.923,-12.407,34.121,2447.364,1.31,96.326,270.63,41.908,10.652,1309.81,6.033,51.553,19.948,0.0,0.786,4894.727000000001,36.844,192.652,4914.675000000001,-0.0050000000000000044,-0.15400000000001057,11.560064836487735,18008.961205212006,-1.8719141256612448,3.5400479714631228,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1973,659577100.0,56166632.0,1077433270272.0,0.0,-20.071,0.0,11.349,13.786,0.426,0.0,-100.0,0.0,0.0,-14.217,0.0,11.349,13.786,0.426,0.0,-10.539,0.0,938.983,8.312,35.206,2576.292,5.268,96.596,292.809,8.195,10.979,1344.501,2.649,50.411,22.698,27.572,0.852,5152.585,24.424,193.192,5175.283,0.032999999999999974,0.27000000000001023,11.743219710948665,19182.80003458281,1.7824585205878263,6.725784910663402,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1974,617183600.0,56233776.0,1062802292736.0,0.0,-20.071,0.0,12.038,6.071,0.475,0.0,-100.0,0.0,0.0,-14.217,0.0,12.038,6.071,0.475,0.0,-10.539,0.0,826.66,-11.962,32.633,2425.753,-5.843,95.759,350.226,19.609,13.826,1248.866,-7.113,49.3,24.076,12.142,0.95,4851.505,-5.308999999999998,191.51799999999997,4875.581,0.04899999999999999,-0.8370000000000033,10.975318463408895,18899.714163530472,-6.427375965599779,-1.357947442286278,Both Decrease
United Kingdom,Europe,GBR,1975,603247040.0,56266852.0,1061564055552.0,0.0,-20.071,0.0,11.349,-5.723,0.475,0.0,-100.0,0.0,0.0,-14.217,0.0,11.349,-5.723,0.475,0.0,-10.539,0.0,831.603,0.598,34.821,2290.816,-5.563,95.92,366.973,4.782,15.366,1092.24,-12.542,45.734,22.698,-11.446,0.95,4581.632,-12.725,191.841,4604.33,0.0,0.16100000000000136,10.721179852037928,18866.597611538673,-2.258089813144748,-0.11650682280825997,Both Decrease
United Kingdom,Europe,GBR,1976,598526000.0,56263232.0,1085394059264.0,0.0,-20.071,0.0,13.413,18.187,0.55,0.0,-100.0,0.0,0.0,-14.217,0.0,13.413,18.187,0.55,0.0,-10.539,0.0,846.269,1.764,34.721,2321.355,1.333,95.241,389.244,6.069,15.97,1085.842,-0.586,44.55,26.826,36.374,1.1,4642.71,8.58,190.48199999999997,4669.536,0.07500000000000007,-0.679000000000002,10.63795979583967,19291.356373981504,-0.7826047517779822,2.2448012993063093,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1977,604361700.0,56244844.0,1108973453312.0,0.0,-20.071,0.0,11.692,-12.831,0.471,0.0,-100.0,0.0,0.0,-14.217,0.0,11.692,-12.831,0.471,0.0,-10.539,0.0,849.048,0.328,34.195,2357.696,1.566,94.956,413.714,6.286,16.662,1094.934,0.837,44.098,23.384,-25.662,0.942,4715.392,9.017,189.911,4738.776,-0.07900000000000007,-0.2849999999999966,10.74519292826201,19716.890908471538,0.9750119460140372,2.1724270412894153,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1978,604713500.0,56240768.0,1148502802432.0,0.0,-20.071,0.0,12.038,2.959,0.482,0.0,-100.0,0.0,0.0,-14.217,0.0,12.038,2.959,0.482,0.0,-10.539,0.0,827.137,-2.581,33.123,2379.531,0.926,95.288,429.135,3.728,17.185,1123.259,2.587,44.981,24.076,5.918,0.964,4759.062,4.66,190.577,4783.138,0.01100000000000001,0.33199999999999363,10.75222692549291,20421.179213484425,0.058210174470030296,3.5644991322329567,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1979,644512800.0,56265152.0,1180113305600.0,0.0,-20.071,0.0,12.724,5.699,0.487,0.0,-100.0,0.0,0.0,-14.217,0.0,12.724,5.699,0.487,0.0,-10.539,0.0,889.113,7.493,34.013,2492.615,4.752,95.355,470.166,9.561,17.986,1133.336,0.897,43.356,25.448,11.398,0.974,4985.2300000000005,22.703,190.71,5010.678000000001,0.0050000000000000044,0.06700000000000728,11.454919734332185,20974.14231814392,6.581513394359484,2.7523226848958027,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1980,579035400.0,56326328.0,1160744140800.0,0.0,-20.071,0.0,11.692,-8.111,0.491,0.0,-100.0,0.0,0.0,-14.217,0.0,11.692,-8.111,0.491,0.0,-10.539,0.0,826.486,-7.044,34.71,2264.38,-9.156,95.097,468.77,-0.297,19.687,969.124,-14.489,40.7,23.384,-16.222,0.982,4528.76,-30.986,190.194,4552.144,0.0040000000000000036,-0.2580000000000098,10.280013282598503,20607.48822113879,-10.159208630146676,-1.641297043943779,Both Decrease
United Kingdom,Europe,GBR,1981,560554500.0,56395848.0,1145637961728.0,0.0,-20.071,0.0,13.067,11.76,0.564,0.0,-100.0,0.0,0.0,-14.217,0.0,13.067,11.76,0.564,0.0,-10.539,0.0,821.997,-0.543,35.504,2194.387,-3.091,94.782,475.12,1.355,20.522,897.27,-7.414,38.756,26.134,23.52,1.128,4388.773999999999,-9.693,189.564,4414.907999999999,0.07299999999999995,-0.3149999999999977,9.939641301253241,20314.22529062778,-3.191670146592074,-1.301421953471038,Both Decrease
United Kingdom,Europe,GBR,1982,548240400.0,56450132.0,1163414863872.0,0.0,-20.071,0.0,13.413,2.648,0.587,0.0,-100.0,0.0,0.0,-14.217,0.0,13.413,2.648,0.587,0.0,-10.539,0.0,766.638,-6.735,33.548,2146.985,-2.16,93.953,472.748,-0.499,20.688,907.599,1.151,39.717,26.826,5.296,1.174,4293.97,-8.243,187.906,4320.796,0.02300000000000002,-0.8289999999999935,9.711941860472532,20609.603957560277,-2.1967712327704114,1.5517033074904818,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1983,545485100.0,56501616.0,1204671086592.0,0.0,-20.071,0.0,13.413,0.0,0.585,0.0,-100.0,0.0,0.0,-14.217,0.0,13.413,0.0,0.585,0.0,-10.539,0.0,773.767,0.93,33.724,2139.325,-0.357,93.241,492.786,4.239,21.478,872.771,-3.837,38.039,26.826,0.0,1.17,4278.648999999999,0.975,186.48200000000003,4305.474999999999,-0.0020000000000000018,-0.7120000000000033,9.654327408971808,21321.002333667766,-0.5025714996559905,3.546131650982498,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1984,529108160.0,56568252.0,1234772426752.0,0.0,-20.071,0.0,13.413,0.0,0.585,0.003,-100.0,0.0,0.0,-14.217,0.0,13.416,0.022,0.585,0.0,-10.539,0.0,549.82,-28.942,23.974,2126.834,-0.584,92.737,504.172,2.31,21.983,1072.842,22.924,46.779,26.832,0.022,1.17,4253.668,-4.292000000000002,185.473,4280.5,0.0,-0.5040000000000049,9.353447230435899,21828.010997263977,-3.0022708227960715,2.498718570988223,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1985,559627300.0,56643040.0,1278428446720.0,0.0,-20.071,0.0,11.693,-12.826,0.489,0.003,0.0,0.0,0.0,-14.217,0.0,11.696,-12.823,0.489,0.0,-10.539,0.0,731.283,33.004,30.588,2205.673,3.707,92.26,542.225,7.548,22.68,932.165,-13.113,38.991,23.392,-25.649,0.978,4411.346,31.146,184.519,4434.737999999999,-0.09599999999999997,-0.47699999999998965,9.879895217488327,22569.912326739526,5.768034271102529,3.5355518978371414,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1986,568554000.0,56721912.0,1334598565888.0,0.0,-20.071,0.0,14.1,20.588,0.574,0.003,0.0,0.0,0.0,-14.217,0.0,14.103,20.583,0.574,0.0,-10.539,0.0,789.77,7.998,32.143,2275.315,3.157,92.603,551.25,1.664,22.435,934.295,0.229,38.025,28.206,41.171,1.148,4550.63,13.048,185.206,4578.836,0.08499999999999996,0.3429999999999893,10.023533762402085,23528.800754953394,1.5951151775476236,4.393685021020377,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1987,571667600.0,56826320.0,1398100983808.0,0.0,-20.071,0.0,12.38,-12.195,0.505,0.0,-100.0,0.0,0.0,-14.217,0.0,12.38,-12.214,0.505,0.0,-10.539,0.0,809.087,2.446,32.984,2283.817,0.374,93.105,566.16,2.705,23.081,908.569,-2.753,37.04,24.76,-124.409,1.01,4567.633,2.772,186.21,4592.393,-0.06899999999999995,0.5020000000000095,10.05990885913429,24603.05337048044,0.5476348772500028,4.758166203913716,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1988,570293760.0,56952648.0,1467801403392.0,0.0,-20.071,0.0,14.444,16.667,0.581,0.003,-100.0,0.0,0.0,-14.217,0.0,14.447,16.691,0.581,0.0,-10.539,0.0,785.397,-2.928,31.597,2291.183,0.323,92.175,539.283,-4.747,21.696,966.503,6.376,38.883,28.894,33.358000000000004,1.162,4582.366,-0.976,184.351,4611.26,0.07599999999999996,-0.9300000000000068,10.013472244521449,25772.311822832187,-0.24032147352762712,4.985363746340932,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1989,581576100.0,57076096.0,1499837497344.0,0.0,-20.071,0.0,14.1,-2.381,0.567,0.0,-100.0,0.0,0.027,-14.217,0.001,14.126,-2.217,0.568,0.0,-10.539,0.0,755.996,-3.743,30.377,2271.02,-0.88,91.254,527.025,-2.273,21.177,987.998,2.224,39.699,28.253,-104.598,1.136,4542.039000000001,-4.672000000000001,182.507,4570.292,-0.013000000000000012,-0.9209999999999923,10.189486330669848,26277.857149585005,1.9783383216397166,2.1825904974587473,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1990,601945100.0,57210444.0,1505692221440.0,0.0,-20.071,0.0,15.132,7.317,0.603,0.0,-100.0,0.0,0.027,0.0,0.001,17.06,19.775,0.68,1.902,-10.539,0.076,755.31,-0.091,30.111,2304.77,1.486,91.882,548.738,4.12,21.876,1000.721,1.288,39.895,34.120999999999995,27.092,1.36,4609.539000000001,6.803000000000001,183.764,4643.660000000001,0.1120000000000001,0.6280000000000001,10.52159462352713,26318.48516050671,3.5023791383449243,0.39035722912434956,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1991,609412700.0,57359452.0,1488075358208.0,0.0,-20.071,0.0,13.412,-11.364,0.524,0.0,-100.0,0.0,0.027,0.0,0.001,15.635,-8.553,0.61,2.196,15.458,0.086,756.59,0.169,29.54,2345.415,1.764,91.574,592.769,8.024,23.144,996.056,-0.466,38.89,31.27,-4.459000000000001,1.221,4690.83,9.491,183.148,4722.1,-0.07000000000000006,-0.30800000000000693,10.624451223836656,25942.984221815786,1.2405782520698239,-1.1700175494797849,"Reversed (GDP↓, CO₂↑)"
United Kingdom,Europe,GBR,1992,593845950.0,57509240.0,1491752058880.0,0.0,-20.071,0.0,15.819,17.949,0.622,0.0,-100.0,0.0,0.098,266.667,0.004,18.899,20.724,0.742,2.982,35.805,0.117,711.384,-5.975,27.949,2308.487,-1.574,90.695,589.92,-0.481,23.177,1007.183,1.117,39.57,37.798,341.145,1.485,4616.974,-6.912999999999999,181.391,4654.772,0.132,-0.8790000000000049,10.326096293395635,25939.345727399632,-2.5543855584237107,0.2470775859380936,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1993,579612540.0,57647464.0,1527509024768.0,0.0,-20.071,0.0,12.724,-19.565,0.494,0.0,-100.0,0.0,0.642,557.576,0.025,17.19,-9.481,0.668,3.824,28.238,0.149,619.484,-12.919,24.06,2303.994,-0.195,89.485,672.272,13.96,26.11,1012.239,0.502,39.314,34.38,556.768,1.336,4607.989,1.348,178.969,4642.369,-0.07399999999999995,-1.2099999999999937,10.054432576600421,26497.419292685623,-2.3968185688561183,2.3969778137826747,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1994,574016900.0,57785900.0,1585373249536.0,0.0,-20.071,0.0,15.132,18.919,0.595,0.0,-100.0,0.0,1.017,58.525,0.04,20.996,22.063,0.825,4.847,26.753,0.191,578.406,-6.631,22.738,2272.325,-1.375,89.327,692.253,2.972,27.213,1001.667,-1.044,39.376,41.992,126.26,1.651,4544.651,-6.078000000000001,178.654,4586.643,0.15699999999999992,-0.15800000000000125,9.933511462138688,27435.295626372525,-0.9654104447084588,3.7881429065067973,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1995,566158900.0,57930364.0,1623858085888.0,0.0,-20.071,0.0,13.756,-9.091,0.539,0.0,-100.0,0.0,1.159,13.953,0.045,20.155,-4.214,0.79,5.24,8.107,0.205,551.913,-4.58,21.622,2279.953,0.336,89.321,738.086,6.621,28.916,989.954,-1.169,38.783,40.31,8.754999999999999,1.5790000000000002,4559.906,1.2080000000000006,178.642,4600.216,-0.03499999999999992,-0.006000000000000227,9.773094123834609,28031.20805331035,-1.3689492417383486,2.42749373772162,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1996,586760700.0,58078584.0,1663446679552.0,0.0,-20.071,0.0,10.042,-27.0,0.375,0.0,-100.0,0.0,1.443,24.49,0.054,17.245,-14.913,0.644,5.761,9.929,0.215,515.977,-6.511,19.28,2390.419,4.845,89.318,859.841,16.496,32.128,1014.602,2.49,37.911,34.491,-7.4940000000000015,1.288,4780.839,17.32,178.637,4815.33,-0.14600000000000002,-0.0030000000000001137,10.102875442004578,28641.309153680468,3.6388724084351676,2.437934324929092,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1997,562708160.0,58250192.0,1713864572928.0,0.0,-20.071,0.0,12.999,29.452,0.494,0.0,-100.0,0.0,1.972,36.68,0.075,21.707,26.094,0.825,6.735,16.912,0.256,460.176,-10.815,17.497,2329.802,-2.536,88.586,884.182,2.831,33.619,985.443,-2.874,37.469,43.413,109.138,1.65,4659.603,-13.394,177.171,4703.016,0.18099999999999994,-0.7319999999999993,9.660194081420366,29422.470795083387,-4.099207734942034,3.0309293346017396,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,1998,568543700.0,58438320.0,1766619873280.0,0.0,-20.071,0.0,15.133,16.412,0.571,0.0,-100.0,0.0,2.593,31.484,0.098,26.199,20.576,0.988,8.473,25.803,0.32,448.691,-2.496,16.921,2343.126,0.572,88.366,919.405,3.984,34.673,975.03,-1.057,36.771,52.398,94.275,1.977,4686.2519999999995,1.003,176.731,4738.65,0.16300000000000003,-0.21999999999999886,9.728953535967495,30230.504115792515,1.0370455619481245,3.0781487163756394,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,1999,561649600.0,58635204.0,1823341936640.0,0.0,-20.071,0.0,15.777,4.259,0.598,0.003,-100.0,0.0,2.513,-3.079,0.095,29.24,11.179,1.108,10.946,29.195,0.415,398.917,-11.093,15.115,2340.038,-0.132,88.664,978.877,6.469,37.09,962.244,-1.311,36.459,58.479,41.554,2.216,4680.076,-6.066999999999999,177.328,4738.555,0.1200000000000001,0.2980000000000018,9.578709745769794,31096.368943135254,-1.2125892873318223,3.2107678747373525,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,2000,569033660.0,58850044.0,1889565278208.0,0.0,-20.071,0.0,15.038,-4.683,0.564,0.003,0.0,0.0,2.797,11.294,0.105,30.23,3.108,1.135,12.391,13.202,0.465,427.148,7.077,16.033,2392.519,2.243,89.805,1013.417,3.529,38.04,951.954,-1.069,35.732,60.459,22.921,2.2689999999999997,4785.038,11.78,179.61,4845.496999999999,0.026999999999999913,1.1410000000000053,9.669213841199507,32108.137050976547,1.3147093846412439,3.6319760017166303,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,2001,577970560.0,59092016.0,1939268304896.0,0.0,-20.071,0.0,11.912,-20.274,0.443,0.006,100.0,0.0,2.835,2.008,0.105,29.2,-3.701,1.085,14.448,16.595,0.537,452.545,5.946,16.812,2408.626,0.673,89.48,1008.532,-0.482,37.467,947.549,-0.463,35.201,58.401,94.628,2.17,4817.252,5.6739999999999995,178.96,4875.653,-0.050000000000000044,-0.32500000000000284,9.780857028130502,32817.77194563814,1.5705397814252287,2.630394792983104,"Coupled (GDP↑, CO₂↑)"
United Kingdom,Europe,GBR,2002,560273200.0,59355688.0,1983994265600.0,0.018,-20.071,0.001,13.974,18.074,0.531,0.009,50.0,0.0,3.675,30.466,0.14,33.892,16.758,1.288,16.217,12.243,0.616,415.308,-8.228,15.786,2350.893,-2.397,89.359,995.341,-1.308,37.834,940.243,-0.771,35.739,67.785,127.54099999999998,2.576,4701.785,-12.704,178.718,4769.57,0.20300000000000007,-0.12100000000000932,9.43925037142186,33425.512068868615,-3.061982949442965,2.3063317536352157,"Decoupled (GDP↑, CO₂↓)"
United Kingdom,Europe,GBR,2003,571618750.0,59649800.0,2050625372160.0,0.19,950.0,0.007,9.361,-32.58,0.351,0.009,0.0,0.0,3.735,2.303,0.14,33.002,-2.38,1.237,19.708,21.527,0.738,443.148,6.703,16.605,2388.923,1.618,89.515,998.092,0.276,37.399,947.682,0.791,35.511,66.005,938.87,2.473,4777.845,9.388,179.03,4843.85,-0.050999999999999934,0.1560000000000059,9.582911426358512,34377.74095068215,2.0250031591730666,3.3584324166304746,"Coupled (GDP↑, CO₂↑)"
